account_alias,date_trunc,net,a_reg_week,a_reg_status,n_regs,improper_format,probable_duplicate,approx_alexa
h2,2016-06-28,100.12.225.0/24,2016-05-16,manual,1,f,f,17000
h2,2016-06-28,100.12.225.0/24,2016-05-16,manual,1,f,f,17000
q1,2016-09-04,101.109.180.0/24,2015-03-02,unconfirmed,1,f,f,21500
i2,2016-03-25,101.109.82.0/24,2015-02-16,unconfirmed,1,f,f,7000
i2,2016-03-25,101.109.82.0/24,2015-02-16,unconfirmed,1,f,f,7000
e1,2016-11-14,101.204.71.0/24,2015-03-02,email-clicked,1,f,f,15500
e1,2016-11-14,101.204.71.0/24,2015-03-02,email-clicked,1,f,t,15500
e1,2016-11-14,101.204.71.0/24,2015-03-02,email-clicked,1,f,t,15500
e1,2016-11-14,101.204.71.0/24,2015-03-02,email-clicked,1,f,t,15500
e1,2016-11-14,101.204.71.0/24,2015-03-02,email-clicked,1,f,t,15500
e1,2016-11-14,101.204.71.0/24,2015-03-02,email-clicked,1,f,t,15500
e1,2016-11-14,101.204.71.0/24,2015-03-02,email-clicked,1,f,t,15500
m1,2017-01-12,103.240.35.0/24,2015-03-02,email-clicked,1,f,f,19500
b1,2016-06-21,104.131.21.0/24,2015-03-02,unconfirmed,1,f,f,8000
l1,2016-07-14,104.192.92.0/24,2015-03-02,unconfirmed,1,f,f,10500
d3,2016-10-28,104.200.151.0/24,2015-12-07,email-clicked,1,f,f,20000
m2,2016-08-22,104.244.159.0/24,2015-03-02,email-clicked,1,f,f,19500
f1,2016-11-03,104.37.3.0/24,2015-03-02,email-clicked,1,f,f,18000
f1,2016-11-03,104.37.3.0/24,2015-03-02,email-clicked,1,f,t,18000
m1,2017-01-09,104.41.136.0/24,2015-03-02,email-clicked,1,f,f,19500
i2,2016-08-14,105.106.134.0/24,2015-02-16,unconfirmed,1,f,f,7000
i1,2016-02-10,105.108.9.0/24,2015-02-23,unconfirmed,1,f,f,7000
h2,2016-06-27,105.155.40.0/24,2016-05-16,manual,1,f,f,17000
m2,2016-08-29,105.90.242.0/24,2015-03-02,email-clicked,1,f,f,19500
h2,2016-06-27,105.98.111.0/24,2016-05-16,manual,1,f,f,17000
m2,2016-08-14,106.186.27.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-08-14,106.186.27.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-08-14,106.186.27.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-08-14,106.186.27.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-08-14,106.186.27.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-08-14,106.186.27.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-08-14,106.186.27.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-08-14,106.186.27.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-08-14,106.186.27.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-08-14,106.186.27.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-08-14,106.186.27.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-08-14,106.186.27.0/24,2015-03-02,email-clicked,1,f,f,19500
m1,2016-06-30,106.51.20.0/24,2015-03-02,email-clicked,1,f,f,19500
e1,2016-09-23,106.6.165.0/24,2015-03-02,email-clicked,1,f,f,15500
e1,2016-09-22,106.6.166.0/24,2015-03-02,email-clicked,1,f,f,15500
f1,2016-09-22,106.6.174.0/24,2015-03-02,email-clicked,1,f,f,18000
n1,2016-08-26,107.189.168.0/24,2015-03-02,unconfirmed,1,f,f,11000
m2,2016-08-24,108.175.2.0/24,2015-03-02,email-clicked,1,f,f,19500
b1,2016-08-30,108.2.199.0/24,2015-03-02,unconfirmed,1,f,f,8000
d1,2016-10-31,108.29.154.0/24,2015-03-02,email-clicked,1,f,f,20000
i2,2016-09-20,109.10.41.0/24,2015-02-16,unconfirmed,1,f,f,7000
d3,2017-01-10,109.120.12.0/24,2015-12-07,email-clicked,1,f,f,20000
d3,2017-01-12,109.120.17.0/24,2015-12-07,email-clicked,1,f,f,20000
d3,2017-01-12,109.120.17.0/24,2015-12-07,email-clicked,1,f,f,20000
d3,2017-01-13,109.120.2.0/24,2015-12-07,email-clicked,1,f,f,20000
d3,2017-01-14,109.120.2.0/24,2015-12-07,email-clicked,1,f,f,20000
d3,2017-01-14,109.120.2.0/24,2015-12-07,email-clicked,1,f,f,20000
d3,2017-01-15,109.120.51.0/24,2015-12-07,email-clicked,1,f,f,20000
d3,2017-01-15,109.120.51.0/24,2015-12-07,email-clicked,1,f,f,20000
d3,2017-01-15,109.120.51.0/24,2015-12-07,email-clicked,1,f,f,20000
d3,2017-01-14,109.120.59.0/24,2015-12-07,email-clicked,1,f,f,20000
d3,2017-01-14,109.120.59.0/24,2015-12-07,email-clicked,1,f,f,20000
d3,2017-01-11,109.120.63.0/24,2015-12-07,email-clicked,1,f,f,20000
m1,2017-01-12,109.161.192.0/24,2015-03-02,email-clicked,1,f,f,19500
m1,2016-05-30,109.167.253.0/24,2015-03-02,email-clicked,1,f,f,19500
m1,2016-12-15,109.171.16.0/24,2015-03-02,email-clicked,1,f,f,19500
g1,2017-01-04,109.173.61.0/24,2015-03-02,unconfirmed,1,f,f,17000
m1,2017-01-09,109.188.130.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-08-19,109.191.19.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-08-21,109.191.20.0/24,2015-03-02,email-clicked,1,f,f,19500
d3,2016-10-18,109.194.124.0/24,2015-12-07,email-clicked,1,f,f,20000
d3,2016-10-28,109.194.82.0/24,2015-12-07,email-clicked,1,f,f,20000
m1,2016-06-28,109.200.239.0/24,2015-03-02,email-clicked,1,f,f,19500
m1,2016-06-28,109.200.239.0/24,2015-03-02,email-clicked,1,f,t,19500
m1,2016-06-28,109.200.239.0/24,2015-03-02,email-clicked,1,f,t,19500
m1,2016-06-28,109.200.239.0/24,2015-03-02,email-clicked,1,f,t,19500
m1,2016-06-28,109.200.239.0/24,2015-03-02,email-clicked,1,f,t,19500
m1,2016-06-28,109.200.239.0/24,2015-03-02,email-clicked,1,f,f,19500
m1,2016-06-28,109.200.239.0/24,2015-03-02,email-clicked,1,f,t,19500
m1,2016-06-28,109.200.239.0/24,2015-03-02,email-clicked,1,f,t,19500
m1,2016-06-28,109.200.239.0/24,2015-03-02,email-clicked,1,f,t,19500
m1,2016-06-28,109.200.239.0/24,2015-03-02,email-clicked,1,f,t,19500
m1,2016-06-28,109.200.239.0/24,2015-03-02,email-clicked,1,f,f,19500
m1,2016-06-28,109.200.239.0/24,2015-03-02,email-clicked,1,f,t,19500
m1,2016-06-28,109.200.239.0/24,2015-03-02,email-clicked,1,f,t,19500
m1,2016-06-28,109.200.239.0/24,2015-03-02,email-clicked,1,f,t,19500
m1,2016-06-28,109.200.239.0/24,2015-03-02,email-clicked,1,f,t,19500
m1,2016-06-28,109.200.239.0/24,2015-03-02,email-clicked,1,f,t,19500
m1,2016-06-28,109.200.239.0/24,2015-03-02,email-clicked,1,f,f,19500
m1,2016-06-28,109.200.239.0/24,2015-03-02,email-clicked,1,f,t,19500
m1,2016-06-28,109.200.239.0/24,2015-03-02,email-clicked,1,f,f,19500
m1,2016-06-28,109.200.239.0/24,2015-03-02,email-clicked,1,f,t,19500
m1,2016-06-28,109.200.239.0/24,2015-03-02,email-clicked,1,f,t,19500
m1,2016-06-28,109.200.239.0/24,2015-03-02,email-clicked,1,f,t,19500
m1,2016-06-28,109.200.239.0/24,2015-03-02,email-clicked,1,f,t,19500
m1,2016-06-28,109.200.239.0/24,2015-03-02,email-clicked,1,f,t,19500
m1,2016-06-28,109.200.239.0/24,2015-03-02,email-clicked,1,f,t,19500
m1,2016-06-28,109.200.239.0/24,2015-03-02,email-clicked,1,f,t,19500
m1,2016-06-28,109.200.239.0/24,2015-03-02,email-clicked,1,f,t,19500
m1,2016-06-28,109.200.239.0/24,2015-03-02,email-clicked,1,f,t,19500
m1,2016-06-28,109.200.239.0/24,2015-03-02,email-clicked,1,f,t,19500
m1,2016-06-28,109.200.239.0/24,2015-03-02,email-clicked,1,f,f,19500
m1,2016-06-28,109.200.239.0/24,2015-03-02,email-clicked,1,f,t,19500
m1,2016-06-28,109.200.239.0/24,2015-03-02,email-clicked,1,f,f,19500
m1,2016-06-28,109.200.239.0/24,2015-03-02,email-clicked,1,f,t,19500
m1,2016-06-28,109.200.239.0/24,2015-03-02,email-clicked,1,f,t,19500
m1,2016-06-28,109.200.239.0/24,2015-03-02,email-clicked,1,f,t,19500
m1,2016-06-28,109.200.239.0/24,2015-03-02,email-clicked,1,f,t,19500
m1,2016-06-28,109.200.239.0/24,2015-03-02,email-clicked,1,f,t,19500
m1,2016-06-28,109.200.239.0/24,2015-03-02,email-clicked,1,f,t,19500
m1,2016-06-28,109.200.239.0/24,2015-03-02,email-clicked,1,f,t,19500
m1,2016-06-28,109.200.239.0/24,2015-03-02,email-clicked,1,f,t,19500
m1,2016-06-28,109.200.239.0/24,2015-03-02,email-clicked,1,f,t,19500
m1,2016-06-28,109.200.239.0/24,2015-03-02,email-clicked,1,f,t,19500
m1,2016-06-28,109.200.239.0/24,2015-03-02,email-clicked,1,f,f,19500
g2,2017-01-08,109.201.43.0/24,2015-03-02,unconfirmed,1,f,f,17000
g1,2017-01-07,109.201.63.0/24,2015-03-02,unconfirmed,1,f,f,17000
g1,2017-01-08,109.201.63.0/24,2015-03-02,unconfirmed,1,f,f,17000
m1,2017-01-21,109.224.39.0/24,2015-03-02,email-clicked,1,f,f,19500
m1,2017-01-09,109.227.84.0/24,2015-03-02,email-clicked,1,f,f,19500
g1,2017-01-04,109.241.217.0/24,2015-03-02,unconfirmed,1,f,f,17000
d3,2017-01-17,109.252.52.0/24,2015-12-07,email-clicked,1,f,f,20000
m2,2016-08-23,109.252.70.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-08-23,109.252.70.0/24,2015-03-02,email-clicked,1,f,t,19500
m2,2016-08-23,109.252.70.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-08-23,109.252.70.0/24,2015-03-02,email-clicked,1,f,t,19500
m2,2016-08-29,109.252.70.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-08-29,109.252.70.0/24,2015-03-02,email-clicked,1,f,t,19500
m2,2016-09-08,109.252.70.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-09-08,109.252.70.0/24,2015-03-02,email-clicked,1,f,t,19500
m1,2017-01-12,109.63.105.0/24,2015-03-02,email-clicked,1,f,f,19500
r1,2017-01-02,109.86.245.0/24,2015-03-02,email-clicked,2,f,f,22000
r2,2017-01-02,109.86.245.0/24,2016-01-18,email-clicked,2,f,f,22000
m2,2016-08-19,109.87.61.0/24,2015-03-02,email-clicked,1,f,f,19500
g1,2017-01-22,109.95.50.0/24,2015-03-02,unconfirmed,1,f,f,17000
i1,2016-02-10,110.139.72.0/24,2015-02-23,unconfirmed,1,f,f,7000
e1,2016-12-27,110.184.49.0/24,2015-03-02,email-clicked,1,f,f,15500
i2,2016-09-04,110.232.66.0/24,2015-02-16,unconfirmed,1,f,f,7000
i2,2016-03-14,110.232.87.0/24,2015-02-16,unconfirmed,1,f,f,7000
n1,2016-06-15,110.52.216.0/24,2015-03-02,unconfirmed,1,f,f,11000
m2,2016-09-05,111.250.26.0/24,2015-03-02,email-clicked,1,f,f,19500
l1,2016-10-04,111.253.141.0/24,2015-03-02,unconfirmed,1,f,f,10500
b1,2015-08-07,111.253.149.0/24,2015-03-02,unconfirmed,1,f,f,8000
h1,2016-09-21,111.88.106.0/24,2015-11-23,email-clicked,1,f,f,17000
i1,2017-01-25,111.92.28.0/24,2015-02-23,unconfirmed,1,f,f,7000
i2,2016-08-07,112.197.176.0/24,2015-02-16,unconfirmed,1,f,f,7000
m2,2016-08-21,112.201.6.0/24,2015-03-02,email-clicked,1,f,f,19500
g1,2016-02-04,112.204.8.0/24,2015-03-02,unconfirmed,1,f,f,17000
e1,2015-10-06,112.239.199.0/24,2015-03-02,email-clicked,1,f,f,15500
f1,2015-10-06,112.239.199.0/24,2015-03-02,email-clicked,1,f,f,18000
r1,2016-10-31,112.26.235.0/24,2015-03-02,email-clicked,2,f,f,22000
m1,2016-10-26,112.74.206.0/24,2015-03-02,email-clicked,1,f,f,19500
q1,2016-09-18,113.140.80.0/24,2015-03-02,unconfirmed,1,f,f,21500
h1,2016-09-09,113.160.237.0/24,2015-11-23,email-clicked,1,f,f,17000
i2,2016-09-13,113.162.186.0/24,2015-02-16,unconfirmed,1,f,f,7000
h1,2016-09-15,113.162.222.0/24,2015-11-23,email-clicked,1,f,f,17000
g1,2016-02-04,113.162.239.0/24,2015-03-02,unconfirmed,1,f,f,17000
b1,2016-06-26,113.165.166.0/24,2015-03-02,unconfirmed,1,f,f,8000
m1,2016-07-06,113.168.141.0/24,2015-03-02,email-clicked,1,f,f,19500
h2,2016-06-28,113.175.65.0/24,2016-05-16,manual,1,f,f,17000
i2,2016-02-12,113.188.18.0/24,2015-02-16,unconfirmed,1,f,f,7000
i2,2016-02-12,113.188.18.0/24,2015-02-16,unconfirmed,1,f,f,7000
k1,2016-04-01,113.188.31.0/24,2015-03-02,email-clicked,1,f,f,20000
i2,2016-06-13,113.188.64.0/24,2015-02-16,unconfirmed,1,f,f,7000
i2,2016-06-13,113.188.64.0/24,2015-02-16,unconfirmed,1,f,f,7000
h2,2016-06-28,113.189.51.0/24,2016-05-16,manual,1,f,f,17000
m1,2017-01-09,113.190.230.0/24,2015-03-02,email-clicked,1,f,f,19500
m1,2017-01-09,113.190.242.0/24,2015-03-02,email-clicked,1,f,f,19500
f1,2016-11-13,113.195.142.0/24,2015-03-02,email-clicked,1,f,f,18000
g1,2016-03-21,114.109.87.0/24,2015-03-02,unconfirmed,1,f,f,17000
g1,2017-01-23,114.217.240.0/24,2015-03-02,unconfirmed,1,f,f,17000
g1,2017-01-16,114.252.70.0/24,2015-03-02,unconfirmed,1,f,f,17000
e1,2016-11-11,114.36.132.0/24,2015-03-02,email-clicked,1,f,f,15500
j2,2016-11-16,114.40.119.0/24,2015-03-02,unconfirmed,1,f,f,20000
f1,2016-11-11,114.44.228.0/24,2015-03-02,email-clicked,1,f,f,18000
n1,2016-09-21,114.46.117.0/24,2015-03-02,unconfirmed,1,f,f,11000
f1,2016-11-29,114.46.192.0/24,2015-03-02,email-clicked,1,f,f,18000
f1,2016-12-02,114.46.205.0/24,2015-03-02,email-clicked,1,f,f,18000
f1,2016-12-03,114.82.228.0/24,2015-03-02,email-clicked,1,f,f,18000
n1,2016-05-19,114.97.83.0/24,2015-03-02,unconfirmed,1,f,f,11000
r1,2016-10-29,115.119.145.0/24,2015-03-02,email-clicked,2,f,f,22000
i2,2016-09-14,115.132.180.0/24,2015-02-16,unconfirmed,1,f,f,7000
i2,2016-08-08,115.178.208.0/24,2015-02-16,unconfirmed,1,f,f,7000
f1,2016-06-21,115.220.146.0/24,2015-03-02,email-clicked,1,f,f,18000
e1,2016-06-21,115.220.7.0/24,2015-03-02,email-clicked,1,f,f,15500
g2,2016-11-17,115.221.100.0/24,2015-03-02,unconfirmed,1,f,f,17000
g2,2016-11-17,115.221.102.0/24,2015-03-02,unconfirmed,1,f,f,17000
f1,2016-11-22,115.235.147.0/24,2015-03-02,email-clicked,1,f,f,18000
f1,2016-11-23,115.235.156.0/24,2015-03-02,email-clicked,1,f,f,18000
f1,2016-11-22,115.235.182.0/24,2015-03-02,email-clicked,1,f,f,18000
m1,2016-05-25,115.4.226.0/24,2015-03-02,email-clicked,1,f,f,19500
m1,2016-12-08,115.48.93.0/24,2015-03-02,email-clicked,1,f,f,19500
m1,2016-12-08,115.48.93.0/24,2015-03-02,email-clicked,1,f,t,19500
h2,2016-08-05,115.72.202.0/24,2016-05-16,manual,1,f,f,17000
i1,2016-09-21,115.72.37.0/24,2015-02-23,unconfirmed,1,f,f,7000
q2,2016-09-25,115.73.149.0/24,2015-03-02,unconfirmed,1,f,f,21500
e1,2017-01-07,115.76.158.0/24,2015-03-02,email-clicked,1,f,f,15500
i1,2016-10-11,115.79.121.0/24,2015-02-23,unconfirmed,1,f,f,7000
b1,2016-06-17,115.79.42.0/24,2015-03-02,unconfirmed,1,f,f,8000
r1,2016-10-31,115.85.83.0/24,2015-03-02,email-clicked,2,f,f,22000
g1,2016-02-04,116.102.116.0/24,2015-03-02,unconfirmed,1,f,f,17000
h2,2016-06-26,116.103.137.0/24,2016-05-16,manual,1,f,f,17000
d1,2015-09-15,116.105.72.0/24,2015-03-02,email-clicked,1,f,f,20000
d1,2015-09-15,116.105.72.0/24,2015-03-02,email-clicked,1,f,f,20000
q1,2016-09-18,116.107.209.0/24,2015-03-02,unconfirmed,1,f,f,21500
g1,2016-02-04,116.109.1.0/24,2015-03-02,unconfirmed,1,f,f,17000
h1,2016-09-20,116.110.113.0/24,2015-11-23,email-clicked,1,f,f,17000
i1,2016-02-07,116.192.9.0/24,2015-02-23,unconfirmed,1,f,f,7000
i2,2016-09-15,116.193.136.0/24,2015-02-16,unconfirmed,1,f,f,7000
m1,2017-01-09,116.193.220.0/24,2015-03-02,email-clicked,1,f,f,19500
m1,2017-01-21,116.212.193.0/24,2015-03-02,email-clicked,1,f,f,19500
h1,2016-09-16,117.0.212.0/24,2015-11-23,email-clicked,1,f,f,17000
g1,2017-01-22,117.104.176.0/24,2015-03-02,unconfirmed,1,f,f,17000
i2,2016-09-04,117.193.232.0/24,2015-02-16,unconfirmed,1,f,f,7000
i2,2016-09-04,117.193.232.0/24,2015-02-16,unconfirmed,1,f,f,7000
i2,2016-07-13,117.205.172.0/24,2015-02-16,unconfirmed,1,f,f,7000
h1,2016-08-27,117.212.80.0/24,2015-11-23,email-clicked,1,f,f,17000
i2,2016-09-12,117.215.85.0/24,2015-02-16,unconfirmed,1,f,f,7000
m2,2016-08-16,117.232.67.0/24,2015-03-02,email-clicked,1,f,f,19500
m1,2017-01-12,117.243.180.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-08-01,117.243.180.0/24,2015-03-02,email-clicked,1,f,f,19500
m1,2017-01-09,117.243.192.0/24,2015-03-02,email-clicked,1,f,f,19500
m1,2017-01-21,117.243.195.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-08-10,117.243.197.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-08-10,117.243.197.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-08-10,117.243.197.0/24,2015-03-02,email-clicked,1,f,f,19500
m1,2017-01-09,117.244.24.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-05-25,117.244.24.0/24,2015-03-02,email-clicked,1,f,f,19500
m1,2017-01-12,117.244.30.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-09-08,117.245.73.0/24,2015-03-02,email-clicked,1,f,f,19500
g1,2016-02-04,117.248.15.0/24,2015-03-02,unconfirmed,1,f,f,17000
g2,2016-12-26,117.253.105.0/24,2015-03-02,unconfirmed,1,f,f,17000
f1,2016-12-01,117.253.174.0/24,2015-03-02,email-clicked,1,f,f,18000
f1,2016-12-01,117.253.174.0/24,2015-03-02,email-clicked,1,f,f,18000
m1,2017-01-09,117.253.208.0/24,2015-03-02,email-clicked,1,f,f,19500
m1,2017-01-09,117.253.216.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-09-13,117.253.218.0/24,2015-03-02,email-clicked,1,f,f,19500
m1,2017-01-12,117.253.218.0/24,2015-03-02,email-clicked,1,f,f,19500
m1,2017-01-12,117.253.232.0/24,2015-03-02,email-clicked,1,f,f,19500
m1,2017-01-12,117.253.232.0/24,2015-03-02,email-clicked,1,f,f,19500
